Name,k_percent,bb_percent,xba,xslg,xobp,single%,double%,triple%,home_run%,PA/G,Hand
Jose Cabrera,16.19047619047619,7.619047619047619,0.0,0.0,0.3333333333333333,0.1619047619047619,0.02857142857142857,0.0,0.0380952380952381,17.5,R
Jose Cuas,22.535211267605636,14.084507042253522,0.0,0.0,0.39436619718309857,0.18309859154929578,0.07042253521126761,0.0,0.0,4.733333333333333,R
Jose Franco,16.129032258064516,17.20430107526882,0.0,0.0,0.3763440860215054,0.10752688172043011,0.053763440860215055,0.010752688172043012,0.03225806451612903,9.3,
Jose Quintana,14.698162729658792,9.05511811023622,0.27047354138398916,0.456842605156038,0.32545931758530183,0.15485564304461943,0.03674540682414698,0.0026246719160104987,0.03280839895013123,20.11111111111111,L
Josh Ekness,17.647058823529413,14.117647058823529,0.0,0.0,0.3176470588235294,0.12941176470588237,0.011764705882352941,0.0,0.023529411764705882,4.473684210526316,R
Josh Hader,36.44314868804665,7.871720116618076,0.148,0.271,0.2099125364431487,0.061224489795918366,0.037900874635568516,0.0,0.026239067055393587,3.6052631578947367,R
Josh Simpson,23.841059602649008,14.56953642384106,0.0,0.0,0.39072847682119205,0.152317880794702,0.033112582781456956,0.006622516556291391,0.033112582781456956,4.870967741935484,R
Josh Walker,22.47191011235955,7.865168539325842,0.0,0.0,0.3146067415730337,0.15730337078651685,0.0449438202247191,0.0,0.02247191011235955,4.238095238095238,R
Jovani Morán,25.925925925925924,11.934156378600823,0.0,0.0,0.2839506172839506,0.09053497942386832,0.024691358024691357,0.00411522633744856,0.037037037037037035,5.651162790697675,R
Juan Mejia,22.78719397363465,11.299435028248588,0.23357627118644067,0.34428813559322036,0.3465160075329567,0.1544256120527307,0.035781544256120526,0.005649717514124294,0.02071563088512241,4.909090909090909,
Juan Morillo,26.595744680851062,10.904255319148936,0.175,0.244,0.3191489361702128,0.14361702127659576,0.03723404255319149,0.007978723404255319,0.010638297872340425,3.7966101694915255,
Julian Garcia,25.0,9.027777777777777,0.0,0.0,0.2569444444444444,0.0763888888888889,0.034722222222222224,0.0,0.04861111111111111,5.538461538461538,R
Julian Merryweather,17.045454545454543,12.5,0.0,0.0,0.38636363636363635,0.17045454545454544,0.056818181818181816,0.011363636363636364,0.022727272727272728,4.190476190476191,R
Justin Bruihl,15.333333333333334,8.666666666666668,0.24800000000000003,0.351,0.34,0.15666666666666668,0.056666666666666664,0.0,0.01,4.838709677419355,L
Justin Hagenman,23.232323232323232,2.0202020202020203,0.0,0.0,0.2727272727272727,0.15151515151515152,0.050505050505050504,0.0,0.04040404040404041,11.0,R
Justin Lawrence,26.829268292682926,14.634146341463417,0.0,0.0,0.37398373983739835,0.0975609756097561,0.056910569105691054,0.0040650406504065045,0.036585365853658534,4.783783783783784,R
Justin Martinez,32.83582089552239,17.91044776119403,0.0,0.0,0.3283582089552239,0.05970149253731343,0.029850746268656716,0.0,0.014925373134328358,3.9411764705882355,R
Justin Slaten,22.968197879858657,6.713780918727915,0.0,0.0,0.29328621908127206,0.16607773851590105,0.03180212014134275,0.0,0.024734982332155476,3.8055555555555554,R
Justin Steele,22.82608695652174,5.434782608695652,0.0,0.0,0.29347826086956524,0.13043478260869565,0.043478260869565216,0.0,0.05434782608695652,23.0,R
Justin Sterner,24.444444444444443,7.555555555555555,0.21199555555555555,0.3794933333333333,0.29777777777777775,0.1288888888888889,0.03111111111111111,0.0,0.04666666666666667,4.0,R
Justin Topa,17.02127659574468,7.9787234042553195,0.281,0.4,0.35904255319148937,0.19148936170212766,0.05585106382978723,0.0,0.015957446808510637,4.32,
Justin Verlander,20.694864048338367,7.854984894259819,0.252,0.419,0.3217522658610272,0.14652567975830816,0.061933534743202415,0.0015105740181268882,0.02416918429003021,22.82758620689655,R
Justin Wilson,26.88679245283019,9.433962264150944,0.236,0.36299999999999993,0.330188679245283,0.1650943396226415,0.04716981132075472,0.0,0.014150943396226415,3.4193548387096775,R
Justin Wrobleski,22.5181598062954,5.5690072639225185,0.2603151364764268,0.4170818858560794,0.28692493946731235,0.14527845036319612,0.043583535108958835,0.0,0.031476997578692496,23.90909090909091,L
Kade Strowd,22.857142857142858,12.380952380952381,0.0,0.0,0.2857142857142857,0.13333333333333333,0.009523809523809525,0.0,0.009523809523809525,4.2,R
Kai-Wei Teng,23.870967741935484,10.32258064516129,0.24900000000000003,0.405,0.35698924731182796,0.13978494623655913,0.04086021505376344,0.004301075268817204,0.025806451612903226,11.241379310344827,R
Kaleb Ort,25.257731958762886,13.917525773195877,0.0,0.0,0.31958762886597936,0.10824742268041238,0.030927835051546393,0.0,0.041237113402061855,3.9591836734693877,R
Keaton Winn,18.75,9.659090909090908,0.23999999999999996,0.36,0.3068181818181818,0.13068181818181818,0.03977272727272727,0.005681818181818182,0.017045454545454544,4.0,R
Keegan Akin,19.895287958115183,10.99476439790576,0.238,0.439,0.3298429319371728,0.14659685863874344,0.031413612565445025,0.005235602094240838,0.034031413612565446,4.75,L
Keider Montero,17.202072538860104,6.632124352331606,0.2411724867724868,0.40716825396825396,0.2860103626943005,0.13989637305699482,0.03626943005181347,0.0031088082901554403,0.031088082901554404,19.857142857142858,R
Kendall Graveman,10.975609756097562,14.634146341463415,0.0,0.0,0.43902439024390244,0.13414634146341464,0.10975609756097561,0.012195121951219513,0.024390243902439025,4.315789473684211,R
Kendry Rojas,26.153846153846157,16.923076923076923,0.0,0.0,0.35384615384615387,0.12307692307692308,0.038461538461538464,0.0,0.015384615384615385,10.833333333333334,R
Kenley Jansen,25.714285714285715,10.38961038961039,0.213,0.425,0.2623376623376623,0.09610389610389611,0.01818181818181818,0.0025974025974025974,0.03896103896103896,3.682926829268293,R
Kevin Gausman,23.95093608779858,6.71400903808909,0.24212578616352198,0.4042494758909853,0.28082633957391867,0.1368624919302776,0.04196255648805681,0.0032278889606197547,0.029051000645577793,23.428571428571427,R
Kevin Ginkel,24.089635854341736,8.123249299719888,0.232,0.4,0.3081232492997199,0.14285714285714285,0.05042016806722689,0.0028011204481792717,0.025210084033613446,3.746031746031746,R
Kevin Kelly,21.16788321167883,4.866180048661801,0.258,0.369,0.27007299270072993,0.1362530413625304,0.0340632603406326,0.004866180048661801,0.038929440389294405,4.0,R
Kirby Yates,28.530259365994237,9.798270893371757,0.0,0.0,0.3112391930835735,0.09221902017291066,0.07204610951008646,0.0,0.0345821325648415,3.840909090909091,R
Kodai Senga,23.705722070844686,12.534059945504087,0.2287465940054496,0.38910626702997275,0.3337874659400545,0.11171662125340599,0.04495912806539509,0.009536784741144414,0.0340599455040872,10.5,R
Kody Funderburk,20.74468085106383,11.170212765957446,0.233,0.34,0.3377659574468085,0.16489361702127658,0.034574468085106384,0.0,0.013297872340425532,4.1063829787234045,L
Kohl Drake,17.894736842105264,7.368421052631578,0.0,0.0,0.3684210526315789,0.11578947368421053,0.07368421052631578,0.010526315789473684,0.05263157894736842,19.0,R
Kolby Allard,15.789473684210526,5.263157894736842,0.241,0.39,0.29699248120300753,0.16917293233082706,0.04887218045112782,0.0037593984962406013,0.018796992481203006,8.06060606060606,R
Konnor Pilkington,27.64227642276423,13.821138211382115,0.0,0.0,0.3333333333333333,0.08130081300813008,0.04065040650406504,0.0,0.056910569105691054,3.84375,R
Kris Bubic,24.45095168374817,9.51683748169839,0.2267584187408492,0.3517906295754027,0.2972181551976574,0.13323572474377746,0.0424597364568082,0.005856515373352855,0.014641288433382138,23.0,L
Kumar Rocker,21.003500583430572,9.10151691948658,0.2627024504084014,0.4424469078179697,0.3348891481913652,0.1528588098016336,0.039673278879813305,0.008168028004667444,0.0338389731621937,21.923076923076923,R
Kyle Backhus,20.095693779904305,6.698564593301436,0.0,0.0,0.3444976076555024,0.1722488038277512,0.0430622009569378,0.009569377990430622,0.028708133971291867,4.476190476190476,R
Kyle Bradish,24.242424242424242,9.749670619235836,0.24200000000000002,0.395,0.32542819499341236,0.15019762845849804,0.039525691699604744,0.006587615283267457,0.026350461133069828,23.444444444444443,R
Kyle Finnegan,20.35225048923679,10.567514677103718,0.2432889812889813,0.3888669438669439,0.324853228962818,0.14285714285714285,0.03913894324853229,0.007827788649706457,0.025440313111545987,4.344827586206897,R
Kyle Freeland,17.973079968329376,5.225653206650831,0.282,0.4743159144893111,0.33570863024544734,0.1726049089469517,0.057007125890736345,0.00791765637371338,0.03642121931908155,24.08695652173913,L
Kyle Harrison,27.860696517412936,7.131011608623549,0.232,0.373,0.3018242122719735,0.13930348258706468,0.04145936981757877,0.003316749585406302,0.03814262023217247,20.318181818181817,L
Kyle Hart,22.115384615384617,7.6923076923076925,0.212,0.331,0.28846153846153844,0.11538461538461539,0.05048076923076923,0.0024038461538461535,0.03125,5.925,L
Kyle Hendricks,16.402877697841728,6.18705035971223,0.246,0.40800000000000003,0.30935251798561153,0.14676258992805755,0.053237410071942444,0.004316546762589928,0.03597122302158273,22.419354838709676,R
Kyle Hurt,29.41176470588235,12.29946524064171,0.211,0.36599999999999994,0.32085561497326204,0.12834224598930483,0.0374331550802139,0.0,0.026737967914438502,4.4523809523809526,R
Kyle Leahy,21.80616740088106,7.2687224669603525,0.2666013215859031,0.4326057268722467,0.31167400881057267,0.16079295154185022,0.05066079295154185,0.0011013215859030838,0.019823788546255508,20.96153846153846,R
Kyle Nicolas,20.35928143712575,10.778443113772456,0.0,0.0,0.32335329341317365,0.1377245508982036,0.041916167664670656,0.005988023952095809,0.017964071856287425,5.387096774193548,R
Lake Bachar,25.165562913907284,9.933774834437086,0.21372185430463575,0.400205298013245,0.28807947019867547,0.1076158940397351,0.026490066225165563,0.004966887417218543,0.0380794701986755,6.695652173913044,R
Lance McCullers Jr.,23.240938166311302,14.072494669509595,0.2395053304904051,0.4072110874200426,0.3773987206823028,0.1257995735607676,0.0511727078891258,0.0042643923240938165,0.03624733475479744,19.5,R
Landen Roupp,21.926605504587155,10.36697247706422,0.23786055045871562,0.3702587155963303,0.3238532110091743,0.14587155963302753,0.044036697247706424,0.002752293577981651,0.02018348623853211,22.74074074074074,R
Landon Knack,22.70270270270271,10.27027027027027,0.0,0.0,0.32972972972972975,0.11891891891891893,0.03783783783783784,0.005405405405405406,0.05405405405405406,18.5,R
Logan Allen,18.04733727810651,9.171597633136095,0.246,0.421,0.3328402366863905,0.15976331360946747,0.04585798816568047,0.0,0.026627218934911243,22.533333333333335,R
Logan Evans,16.857142857142858,8.857142857142856,0.271,0.465,0.3342857142857143,0.14857142857142858,0.04285714285714286,0.005714285714285714,0.037142857142857144,21.875,R
Logan Gilbert,28.421900161030596,5.958132045088567,0.22014151747655583,0.37950980392156863,0.27053140096618356,0.11835748792270531,0.04508856682769726,0.001610305958132045,0.03542673107890499,23.62962962962963,R
Logan Henderson,30.909090909090903,5.714285714285714,0.202,0.344,0.23116883116883116,0.10649350649350649,0.025974025974025976,0.0025974025974025974,0.03636363636363636,20.428571428571427,R
Logan Webb,23.222748815165875,5.687203791469194,0.25188625592417063,0.3835795531482735,0.3026404874746107,0.16723087339201084,0.043331076506431955,0.006770480704129994,0.016926201760324982,24.84,R
Lou Trivino,17.874396135265698,8.695652173913043,0.0,0.0,0.33816425120772947,0.1642512077294686,0.024154589371980676,0.004830917874396135,0.028985507246376812,4.404255319148936,R
Louis Varland,28.02547770700637,6.8471337579617835,0.22439076376554173,0.33382238010657195,0.2770700636942675,0.14012738853503184,0.042993630573248405,0.0015923566878980893,0.01910828025477707,4.306451612903226,R
Lucas Erceg,17.286652078774615,10.284463894967177,0.25482713347921226,0.3757111597374179,0.3588621444201313,0.16849015317286653,0.0437636761487965,0.002188183807439825,0.019693654266958426,4.425531914893617,R
Lucas Giolito,18.508655126498002,10.51930758988016,0.264,0.464,0.3249001331557923,0.15446071904127828,0.03328894806924101,0.0013315579227696406,0.02796271637816245,19.714285714285715,R
Luinder Avila,19.741100323624593,13.592233009708737,0.251,0.396,0.37216828478964403,0.1488673139158576,0.05501618122977346,0.003236245954692557,0.022653721682847898,14.714285714285714,
Luis Castillo,20.572720422004522,6.706857573474002,0.25641905499612705,0.43576297443841977,0.3119819140919367,0.14996232102486812,0.045968349660889224,0.0037678975131876413,0.03541823662396383,21.84,R
Luis Curvelo,23.809523809523807,11.904761904761903,0.0,0.0,0.32142857142857145,0.09523809523809523,0.07142857142857142,0.0,0.03571428571428571,4.9411764705882355,R
Luis Garcia,17.58957654723127,10.423452768729641,0.262,0.419,0.36156351791530944,0.16286644951140064,0.07166123778501629,0.006514657980456026,0.013029315960912053,4.933333333333334,R
Luis Gastelum,30.0,9.090909090909092,0.0,0.0,0.3,0.09090909090909091,0.05454545454545454,0.00909090909090909,0.045454545454545456,4.583333333333333,R
Luis Gil,15.66951566951567,12.820512820512821,0.255,0.42,0.3333333333333333,0.10541310541310542,0.04843304843304843,0.0,0.037037037037037035,19.0,R
Luis Guerrero,13.88888888888889,19.444444444444446,0.0,0.0,0.3194444444444444,0.08333333333333333,0.041666666666666664,0.0,0.0,5.538461538461538,R
Luis Medina,28.102189781021895,11.678832116788321,0.227,0.378,0.34306569343065696,0.145985401459854,0.040145985401459854,0.0036496350364963502,0.025547445255474453,5.591836734693878,R
Luis Mey,27.317073170731707,16.097560975609756,0.0,0.0,0.35121951219512193,0.12195121951219512,0.01951219512195122,0.004878048780487805,0.024390243902439025,6.055555555555555,R
Luis Morales,19.377162629757784,11.07266435986159,0.0,0.0,0.34256055363321797,0.12802768166089964,0.03806228373702422,0.006920415224913495,0.05190311418685121,18.0,
Luis Ortiz,25.130890052356023,10.99476439790576,0.247,0.442,0.3219895287958115,0.14397905759162305,0.031413612565445025,0.002617801047120419,0.031413612565445025,23.875,R
Luis Peralta,15.841584158415841,17.82178217821782,0.0,0.0,0.45544554455445546,0.16831683168316833,0.0297029702970297,0.0,0.0594059405940594,4.590909090909091,R
Luis Severino,19.364754098360656,8.299180327868852,0.256281762295082,0.4082254098360656,0.32991803278688525,0.15471311475409835,0.04610655737704918,0.0020491803278688526,0.025614754098360656,22.583333333333332,R
Luke Jackson,16.883116883116884,12.121212121212121,0.23900000000000002,0.398,0.3246753246753247,0.1471861471861472,0.021645021645021644,0.0,0.021645021645021644,4.277777777777778,R
Luke Weaver,26.680672268907564,7.773109243697479,0.19962046908315564,0.3514968017057569,0.26260504201680673,0.1134453781512605,0.03571428571428571,0.0021008403361344537,0.0273109243697479,4.0588235294117645,R
Lyon Richardson,17.441860465116278,12.209302325581392,0.0,0.0,0.3488372093023256,0.13953488372093023,0.06395348837209303,0.0,0.011627906976744186,5.0588235294117645,R
MacKenzie Gore,26.339285714285715,9.226190476190476,0.2385279225614296,0.3937401340282949,0.31845238095238093,0.140625,0.04538690476190476,0.002976190476190476,0.028273809523809524,22.896551724137932,L
Manuel Rodríguez,20.66115702479339,4.958677685950414,0.0,0.0,0.2727272727272727,0.17355371900826447,0.024793388429752067,0.0,0.01652892561983471,3.903225806451613,R
Marcus Stroman,14.857142857142858,9.142857142857142,0.0,0.0,0.35428571428571426,0.15428571428571428,0.06285714285714286,0.0,0.03428571428571429,19.444444444444443,R
Mark Leiter Jr.,25.34435261707989,7.7134986225895315,0.235,0.364,0.34710743801652894,0.18457300275482094,0.04132231404958678,0.0027548209366391185,0.01928374655647383,4.0,R
Martín Pérez,18.56946354883081,9.903713892709765,0.0,0.0,0.29436038514442914,0.11966987620357634,0.037138927097661624,0.0068775790921595595,0.024759284731774415,19.192307692307693,R
Mason Barnett,19.377162629757784,12.110726643598616,0.25,0.446,0.36678200692041524,0.14186851211072665,0.03806228373702422,0.0034602076124567475,0.05190311418685121,10.277777777777779,R
Mason Black,13.380281690140844,14.084507042253522,0.0,0.0,0.36619718309859156,0.14788732394366197,0.02112676056338028,0.0,0.04225352112676056,8.352941176470589,R
Mason Englert,22.22222222222222,5.555555555555555,0.0,0.0,0.3128654970760234,0.17251461988304093,0.04093567251461988,0.0,0.038011695906432746,11.214285714285714,R
Mason Fluharty,25.94142259414226,10.669456066945607,0.19721476510067115,0.3307964205816554,0.301255230125523,0.12761506276150628,0.03138075313807531,0.0020920502092050207,0.027196652719665274,3.1780821917808217,L
Mason Miller,46.753246753246756,10.38961038961039,0.14491390728476822,0.2330728476821192,0.23376623376623376,0.09090909090909091,0.010822510822510822,0.004329004329004329,0.015151515151515152,3.981818181818182,R
Mason Montgomery,34.4671201814059,11.11111111111111,0.21511791383219953,0.34418367346938783,0.31519274376417233,0.13378684807256236,0.04081632653061224,0.0,0.024943310657596373,4.0,L
Matt Bowman,15.789473684210526,5.263157894736841,0.0,0.0,0.34210526315789475,0.14912280701754385,0.08771929824561403,0.0,0.03508771929824561,5.7,R
Matt Brash,27.666666666666668,9.666666666666666,0.0,0.0,0.29,0.12666666666666668,0.03333333333333333,0.0,0.013333333333333334,3.3684210526315788,
Matt Festa,24.74012474012474,6.652806652806653,0.23200000000000004,0.35734309623430965,0.30353430353430355,0.14760914760914762,0.04365904365904366,0.002079002079002079,0.02079002079002079,4.271186440677966,R
Matt Gage,18.631178707224336,11.02661596958175,0.0,0.0,0.3612167300380228,0.16730038022813687,0.045627376425855515,0.0038022813688212928,0.022813688212927757,3.7058823529411766,
Matt Sauer,18.6046511627907,6.2015503875969,0.0,0.0,0.3488372093023256,0.17054263565891473,0.046511627906976744,0.007751937984496124,0.046511627906976744,12.9,R
Matt Strahm,23.943661971830984,7.981220657276995,0.197,0.33,0.29577464788732394,0.11502347417840375,0.04460093896713615,0.004694835680751174,0.04225352112676056,3.926829268292683,L
Matt Svanson,24.71655328798186,9.297052154195011,0.2479387755102041,0.39802040816326534,0.30612244897959184,0.14058956916099774,0.036281179138321996,0.0045351473922902496,0.018140589569160998,5.048780487804878,
Matt Waldron,17.010309278350515,5.670103092783505,0.235,0.374,0.36082474226804123,0.1958762886597938,0.05154639175257732,0.010309278350515464,0.03608247422680412,11.411764705882353,R
Matthew Boyd,20.404721753794266,6.576728499156829,0.2492681858019281,0.41357055214723926,0.2976391231028668,0.15008431703204048,0.03625632377740304,0.003372681281618887,0.02866779089376054,23.5,L
Matthew Liberatore,21.26111560226354,7.033144704931285,0.26819078415521425,0.4592861762328213,0.32740501212611156,0.16653193209377526,0.04527081649151172,0.002425222312045271,0.03556992724333064,21.814814814814813,L
Max Fried,23.42569269521411,7.052896725440806,0.22172299651567945,0.3282848432055749,0.2804366078925273,0.1452560873215785,0.0327455919395466,0.006717044500419815,0.015113350125944584,21.6875,L
Max Kranick,14.87603305785124,7.43801652892562,0.0,0.0,0.3305785123966942,0.16115702479338842,0.049586776859504134,0.004132231404958678,0.0371900826446281,5.529411764705882,R
Max Lazar,15.294117647058824,7.0588235294117645,0.0,0.0,0.31176470588235294,0.14705882352941177,0.052941176470588235,0.0,0.041176470588235294,4.722222222222222,R
Max Meyer,25.301204819277107,8.16599732262383,0.2403534136546185,0.4047590361445783,0.3038821954484605,0.13788487282463185,0.038821954484605084,0.002677376171352075,0.030789825970548863,23.1,R
Max Scherzer,20.933734939759038,8.283132530120483,0.24027062706270624,0.44903300330032997,0.31626506024096385,0.13102409638554216,0.046686746987951805,0.0,0.05120481927710843,19.076923076923077,R
McCade Brown,18.253968253968253,13.492063492063492,0.0,0.0,0.4126984126984127,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616,18.0,R
Merrill Kelly,19.208211143695014,8.211143695014663,0.27258064516129027,0.47841935483870973,0.30791788856304986,0.13709677419354838,0.04398826979472141,0.005131964809384164,0.03592375366568915,24.64,R
Michael Kelly,17.46987951807229,11.44578313253012,0.0,0.0,0.3132530120481928,0.12048192771084337,0.04216867469879518,0.0,0.030120481927710843,3.9523809523809526,R
Michael King,22.587268993839835,9.137577002053389,0.23541237113402064,0.4092556701030927,0.30184804928131415,0.13141683778234087,0.030800821355236138,0.001026694045174538,0.030800821355236138,23.642857142857142,R
Michael Lorenzen,17.836010143702453,7.523245984784446,0.27950972104818256,0.4700219780219781,0.35756551141166526,0.17413355874894337,0.05156382079459002,0.0084530853761623,0.03803888419273035,20.607142857142858,R
Michael McGreevy,15.873015873015873,5.9523809523809526,0.27822222222222226,0.47087301587301583,0.30654761904761907,0.1597222222222222,0.04563492063492063,0.005952380952380952,0.031746031746031744,22.51851851851852,R
Michael Petersen,26.837060702875398,10.543130990415335,0.19200000000000003,0.349,0.2971246006389776,0.11501597444089456,0.038338658146964855,0.003194888178913738,0.025559105431309903,4.105263157894737,R
Michael Rucker,25.82781456953642,8.609271523178808,0.0,0.0,0.33112582781456956,0.16556291390728478,0.033112582781456956,0.0,0.033112582781456956,5.033333333333333,R
Michael Soroka,23.791348600508904,6.997455470737913,0.23553746770025838,0.3821304909560724,0.3053435114503817,0.1361323155216285,0.044529262086514,0.005089058524173028,0.022900763358778626,21.944444444444443,R
Michael Tonkin,18.446601941747574,7.766990291262135,0.0,0.0,0.32038834951456313,0.11650485436893204,0.04854368932038835,0.0,0.02912621359223301,4.904761904761905,R
Michael Wacha,18.687589158345222,6.205420827389443,0.25161768901569187,0.4146176890156918,0.29101283880171186,0.14265335235378032,0.0456490727532097,0.007132667617689016,0.026390870185449358,25.40740740740741,R
Mick Abel,23.220973782771537,9.737827715355806,0.0,0.0,0.35580524344569286,0.1760299625468165,0.0299625468164794,0.00749063670411985,0.0299625468164794,23.25,R
Mike Burrows,20.848484848484848,7.999999999999999,0.25520363636363635,0.4326909090909091,0.3333333333333333,0.16242424242424242,0.03515151515151515,0.0036363636363636364,0.041212121212121214,23.5,R
Mike Paredes,12.337662337662337,8.441558441558442,0.0,0.0,0.33766233766233766,0.14935064935064934,0.032467532467532464,0.012987012987012988,0.03896103896103896,17.11111111111111,R
Mike Vasil,19.38534278959811,12.293144208037825,0.227,0.368,0.31678486997635935,0.12293144208037825,0.030732860520094562,0.002364066193853428,0.018912529550827423,9.0,R
Miles Mikolas,13.538988860325622,5.141388174807198,0.2782544987146529,0.5094395886889461,0.31790916880891174,0.15081405312767782,0.05998286203941731,0.003427592116538132,0.04798628963153385,19.92,R
Mitch Bratt,15.463917525773196,13.917525773195877,0.227,0.3549999999999999,0.35051546391752575,0.11855670103092783,0.05670103092783505,0.005154639175257732,0.02577319587628866,19.4,R
Mitch Farris,23.65930599369085,11.041009463722398,0.267,0.449,0.35331230283911674,0.13564668769716087,0.05362776025236593,0.006309148264984226,0.04100946372239748,7.777777777777778,R
Mitch Keller,19.089456869009584,7.4281150159744405,0.2706509584664537,0.44004392971246004,0.31869009584664537,0.14536741214057508,0.052715654952076675,0.003194888178913738,0.02875399361022364,22.863636363636363,R
Mitch Spence,17.599999999999998,6.933333333333332,0.284,0.508,0.336,0.16,0.05333333333333334,0.0,0.042666666666666665,11.71875,R
Mitchell Parker,15.171650055370986,7.862679955703212,0.2920719822812846,0.49812956810631226,0.3333333333333333,0.15171650055370986,0.053156146179401995,0.005537098560354375,0.03765227021040975,8.090909090909092,L
Nabil Crismatt,16.33986928104575,5.88235294117647,0.0,0.0,0.32679738562091504,0.1830065359477124,0.026143790849673203,0.013071895424836602,0.0392156862745098,19.125,R
Nate Pearson,20.27027027027027,12.162162162162163,0.0,0.0,0.31756756756756754,0.12837837837837837,0.033783783783783786,0.0,0.006756756756756757,4.625,R
Nathan Eovaldi,25.309229305423408,5.042816365366318,0.23537012369172217,0.3917402473834443,0.27117031398667935,0.13320647002854424,0.0390104662226451,0.0028544243577545195,0.03235014272121789,25.227272727272727,R
Nestor Cortes,18.471337579617835,12.738853503184714,0.0,0.0,0.36942675159235666,0.12101910828025478,0.025477707006369428,0.0,0.08280254777070063,19.625,R
Nic Enright,23.62204724409449,9.448818897637794,0.0,0.0,0.2992125984251969,0.14173228346456693,0.023622047244094488,0.0,0.023622047244094488,4.703703703703703,R
Nick Davila,10.92436974789916,10.92436974789916,0.0,0.0,0.3445378151260504,0.14285714285714285,0.04201680672268908,0.0,0.01680672268907563,4.958333333333333,R
Nick Lodolo,21.802325581395348,6.395348837209301,0.25390341463414634,0.4282341463414634,0.31492248062015504,0.14728682170542637,0.0377906976744186,0.0038759689922480615,0.03682170542635659,22.529411764705884,L
Nick Martinez,15.825688073394495,4.969418960244648,0.26555034588777865,0.41902536510376637,0.29281345565749234,0.14602446483180428,0.05733944954128441,0.0022935779816513763,0.03058103975535168,23.76923076923077,R
Nick Mears,20.578778135048232,8.038585209003216,0.259,0.4660000000000001,0.2797427652733119,0.1189710610932476,0.03858520900321544,0.00964630225080386,0.028938906752411574,3.9523809523809526,R
